game_id,title,genre,author,text,link,status,rating,rating_count,tags,ave_session_time,platforms
589785,Utopias: Navigating Without Coordinates,Adventure,AAA,"A utopian planetary system of nine worlds, a collective hallucination woven by AAA",https://aaa.itch.io/utopias,Released,4.3,39.0,"artgame, Atmospheric, Experimental, Exploration, LGBT, Non violent, Sci-fi, Singleplayer, Walking simulator, weird",About an hour,Windows
592866,Co-Pilot,Visual Novel,90% Studios,One pilot becomes two. Two become one.,https://90percentstudios.itch.io/co-pilot,Prototype,4.5,39.0,"Futuristic, Sci-fi, Short, Story Rich",,"Windows, macOS"
593361,A Summer's End - Hong Kong 1986,Visual Novel,Oracle & Bone,"Lush and vibrant visuals, the game features original hand-drawn artwork.",https://oracleandbone.itch.io/a-summers-end,Released,4.9,150.0,"Anime, Casual, Lesbian, LGBT, Period Piece, Retro, Romance, Yuri",A few hours,"Windows, macOS, Linux"
593549,YAZZIE (SEGA Mega Drive and Genesis),Platformer,RetroSouls,You play as the careless gold seeker who has wandered into a strange mansion full of traps...,https://retrosouls.itch.io/yazzie16bit,Released,4.9,8.0,"16-bit, 2D, Retro",,
593692,Twin Coves,Visual Novel,Wisteria Games,a paranormal romance meets murder mystery visual novel set in a small seaside town,https://wisteriagames.itch.io/twincoves,In development,4.8,260.0,"Amare, Female Protagonist, Male protagonist, Mystery, Otome, Romance, Story Rich, supernatural, urban-fantasy",A few hours,"Windows, macOS, Linux"
593714,Bottomless,Platformer,Raffaele Picca,Discover the depths of antarctica and find the missing pieces of an old machine.,https://picster.itch.io/bottomless,Released,4.5,89.0,"Godot, Pixel Art, Roguelite, Singleplayer, Sprites",A few minutes,"Windows, macOS, Linux"
596252,Cry - Hunter's Record: Chapter 1,Visual Novel,Lesbian Cryptid Roadtrip,Trans Lesbian Cryptid Roadtrip,https://crynovel.itch.io/cryhunter1,Released,5.0,13.0,"cryptid, Fantasy, Horror, Lesbian, lgbtq, Queer, Roadtrip, Romance, Transgender",A few minutes,
598634,Manic Miners: A LEGO Rock Raiders remake,Strategy,Baraklava,Manic Miners: the Rock Raiders remake you've been waiting for.,https://baraklava.itch.io/manic-miners,Released,4.9,192.0,"3D, lego, mining, raiders, Remake, rock, rock-raiders, rock_raiders, Singleplayer, Unreal Engine",,Windows
606964,Oathbreaker: Season 2,Visual Novel,LarkyLabs,A medieval fantasy visual novel / story game,https://larkylabs.itch.io/oathbreaker-season-2,Released,4.8,512.0,"Amare, Dating Sim, Fantasy, LGBT, Otome, Romance",,"Windows, macOS, Linux"
608195,Agent A: A puzzle in disguise,Adventure,Yak & Co,A secret agent escape room. Stop enemy spy Ruby La Rouge before she escapes.,https://yakandco.itch.io/agenta,Released,4.6,26.0,"bond, escape, Escape Game, escape-room, Hidden Object, Indie, Mystery, Point & Click, secret-agent",About an hour,"Windows, macOS"
609612,Rottenwood Lake,Adventure,selewi,A retro PSX horror game,https://selewi.itch.io/rottenwood-lake-project,Released,4.0,42.0,"Fishing, Horror, Low-poly, PSX (PlayStation), Unity",,"Windows, macOS"
609910,Carcavas,,colorfiction,hidden promises deep below the iron clay,https://colorfiction.itch.io/carcavas,Released,4.5,44.0,,,Windows
609913,DESCEND,,ompuco,,https://ompuco.itch.io/descend,Prototype,4.3,97.0,"Atmospheric, Horror, hps1jam, PSX (PlayStation), Retro, Walking simulator",,Windows
610128,Frontier Diver: Aquatic Research Simulation,Simulation,Modus Interactive,Search the depths for undiscovered life,https://modus-interactive.itch.io/frontier-diver,Released,4.3,100.0,"hauntedps1, Horror, Low-poly, PSX (PlayStation), underwater",,"Windows, macOS, Linux"
616441,FACE LOVE!,,Day Lane,It's a lovely day at the face factory...,https://daylane.itch.io/facelove,Released,4.7,155.0,"2D, Atmospheric, Casual, Creative, Funny, Ludum Dare 46, Relaxing, Short, Singleplayer, Unity",,HTML5
617505,Protektor,Shooter,rujogames,Top-Down shooter originally LD46 JAM entry (2020) (mobile-friendly),https://rujogames.itch.io/protektor,Released,4.5,77.0,"blood, Ludum Dare 46, Pixel Art, Top-Down, Top down shooter, Violent",A few seconds,HTML5
617803,Pigeon Ascent,Role Playing,Escada Games,Take care of your own pigeon as they fight increasingly stronger foes,https://escada-games.itch.io/pigeon-ascent,Released,4.6,541.0,"2D, Fantasy, Funny, Godot, Ludum Dare 46, Open Source, Pixel Art, Short, Singleplayer",A few minutes,"HTML5, Windows, Linux"
618864,Dorfromantik (Prototype),Strategy,Toukana,"A soft-strategy village building game, pure ""Dorfromantik""!",https://toukana.itch.io/dorfromantik-prototype,Prototype,4.4,168.0,"Atmospheric, Casual, City Builder, Relaxing, Singleplayer, Top-Down, Unity",A few minutes,Windows
622466,Night Flyer - A Bat’s Journey,Adventure,Mike Ren,Try to survive as your world disappears.,https://mikeyren.itch.io/nightflyer,In development,4.9,32.0,"Animals, Cute, Game Boy, html5, mike-ren, mobile, Pixel Art, Retro",A few minutes,HTML5
624121,a new life.,Visual Novel,angela he,"When your loved one hurts you, what do you do? A classic love story about letting go.",https://zephyo.itch.io/a-new-life,Released,4.7,492.0,"2D, Atmospheric, Casual, Cute, LGBT, Romance, Short, Singleplayer, Story Rich",,"Windows, macOS, Linux"
631448,LSD: Revamped,,Figglewatts,A fan made remake of the cult-classic game LSD: Dream Emulator.,https://figglewatts.itch.io/lsd-revamped,In development,4.8,176.0,"Dreams, Moddable, PSX (PlayStation), Singleplayer, Walking simulator",A few minutes,"Windows, macOS, Linux"
632272,Breaktory,Action,snarge,Automation + Brick Breaker,https://snarge.itch.io/breaktory,In development,4.4,30.0,"2D, Arcade, Automation, Breakout, brickbreaker, Clicker, Incremental, Indie, Unity",A few minutes,Windows
640030,Ginkgo,Adventure,Ginkgo,A 3D asian horror experience,https://ginkgogame.itch.io/ginkgo,Released,4.7,85.0,"3D, Atmospheric, Exploration, Horror, Narrative, Singleplayer, Spooky",,Windows
641004,MagiKart: Retro Kart Racing,Racing,geost_gma,MagiKart is a retro inspired racing game that heavily borrows from some of the best (and worst) late 90s kart racers.,https://geost-gma.itch.io/magikart-retro-kart-racing,On hold,4.5,21.0,"3D, Arcade, Casual, Colorful, Cute, Fantasy, Low-poly, Multiplayer, Retro",A few seconds,Windows
641310,Exile's Journey,Role Playing,Moonphase Productions,A disgraced knight must overcome his internal conflicts to save an endangered foreign kingdom.,https://moonphaseproductions.itch.io/exiles-journey,Released,4.2,11.0,"Atmospheric, Dark Fantasy, Fantasy, JRPG, Retro, RPG Maker",About an hour,
643052,Detective GUI,Puzzle,Joqlepecheur,puzzle platformer with a touch of investigation,https://joqlepecheur.itch.io/detective-gui,Released,4.6,61.0,,A few minutes,"HTML5, Windows"
645092,JPDE1REFRAIN - Sonata of Fire,Visual Novel,J.P.D.E Studios,A Fan Dating Sim based on the RWBY Animated Series!,https://jpde.itch.io/sonata-of-fire,In development,4.8,148.0,"2D, Dating Sim, Fangame, Multiple Endings, Ren'Py, Romance, rwby, Singleplayer, Story Rich",About an hour,"HTML5, Windows, macOS, Linux, Android"
647871,FLUCTUOID,Platformer,almostgames,A thing that changes size,https://almostgames.itch.io/fluctuoid,Released,4.5,20.0,"Arcade, Minimalist, Parkour, Puzzle-Platformer, Retro, Short, Singleplayer, Speedrun",A few minutes,"HTML5, Windows"
649930,Out For Delivery,,Yuxin Gao,A 42 minute playable documentary,https://ghaoyuxin.itch.io/out-for-delivery,Released,4.9,27.0,"360-video, beijing, covid19, Cute, documentary, Experimental, Exploration, First-Person, food-delivery, Singleplayer",,"Windows, macOS"
652559,Battle Talent VR,Action,FonzieLiu,Battle Talent is a VR action game with Advanced Physics that satisfies your Combat Fantasy.,https://fonzieliu.itch.io/battletalent,In development,4.6,12.0,"3D, Immersive, Oculus Quest, Physics, physics-melee, ragdoll, swordplay, Virtual Reality (VR), vr-physics",About a half-hour,Android
653126,Dead Function,Role Playing,Kill Idol,Fight hordes of zombies and ghosts with completely unexplained psychic powers!,https://kill-idol.itch.io/dead-function,Released,4.7,54.0,"2D, Casual, Cute, earthbound, Pixel Art, Retro, RPG Maker, Singleplayer, Spooky",A few minutes,Windows
653400,UFO Swamp Odyssey,Platformer,Paranoid Cactus,A short atmospheric platformer.,https://paranoidcactus.itch.io/ufo,Released,4.6,447.0,"Atmospheric, PICO-8, Pixel Art, Retro, rndgame2020",,"HTML5, Windows, macOS, Linux"
653512,Please Dont Touch Anything,Puzzle,NotKnifeTravel,,https://notknifetravel.itch.io/please-dont-touch-anything-remade,Released,4.4,22.0,2D,A few seconds,Windows
654887,Dungeon Witches,Role Playing,1oogames,"A tiny Rogue-lite RPG with cute girls and the magic of the ""Home"".",https://1oogames.itch.io/dungeon-witches,Released,4.5,16.0,"2D, 8-Bit, Cute, Dungeon Crawler, PICO-8, Pixel Art, pyxel, Roguelite, Singleplayer",About a half-hour,"Windows, macOS, Linux"
655843,Bernband: Born Under Saturn,Simulation,Nerbons,Space Cowboy Simulator,https://nerbons.itch.io/born-under-saturn,In development,4.5,11.0,"Cyberpunk, Lo-fi, Open World, Pixel Art",A few minutes,"Windows, macOS, Linux"
656115,"Symphonia (Student Project, 2020)",Platformer,ISART DIGITAL,A highly poetic platformer. Awake SYMPHONIA!,https://isart-digital.itch.io/symphonia,Released,4.7,124.0,Music,A few seconds,Windows
656754,Siren Head: Retribution,Action,NathanBrower,,https://nathanbrower.itch.io/siren-head-retribution,Released,4.6,47.0,"3D, brower, head, Horror, nathan-brower, retribution, siren, Siren Head, sirenhead, trevor-henderson",,Windows
658179,A Frog's Guide To Eating Flies,Puzzle,birdboy,Short and sweet puzzle game,https://birdboygames.itch.io/frogguide,Released,4.9,168.0,"2D, Animals, brain, construct3, Cute, Food, grid, logic, Singleplayer, Sokoban",A few seconds,HTML5
658327,RITE,Platformer,PondGames,A high-speed pixel art platformer,https://pondgames.itch.io/rite,Released,4.4,43.0,"16-bit, 2D, Difficult, Fast-Paced, Pixel Art, Retro, Singleplayer, Speedrun",A few seconds,"Windows, Linux"
658327,RITE,Platformer,PondGames,A high-speed pixel art platformer,https://pondgames.itch.io/rite,Released,4.4,43.0,"16-bit, 2D, Difficult, Fast-Paced, Pixel Art, Retro, Singleplayer, Speedrun",A few seconds,"Windows, Linux"
658327,RITE,Platformer,PondGames,A high-speed pixel art platformer,https://pondgames.itch.io/rite,Released,4.4,43.0,"16-bit, 2D, Difficult, Fast-Paced, Pixel Art, Retro, Singleplayer, Speedrun",A few seconds,"Windows, Linux"
658327,RITE,Platformer,PondGames,A high-speed pixel art platformer,https://pondgames.itch.io/rite,Released,4.4,43.0,"16-bit, 2D, Difficult, Fast-Paced, Pixel Art, Retro, Singleplayer, Speedrun",A few seconds,"Windows, Linux"
659803,Perfect Gold - Yuri Visual Novel,Visual Novel,Yangyang Mobile,Play as Marion and Audrey in this coming-of-age yuri visual novel as they get a second chance at love and friendship.,https://yangyangmobile.itch.io/perfect-gold,Released,4.9,18.0,"LGBT, LGBTQIA, Romance, Yuri",,Windows
662527,Annalynn,Platformer,Cruise Elroy,A new platformer for the arcades of the '80s!,https://cruise-elroy.itch.io/annalynn,Released,4.8,37.0,"2D, 8-Bit, Arcade, Difficult, Female Protagonist, GameMaker, Pixel Art, Retro, Singleplayer",,Windows
662917,StellaGale: The Trials of Faith,Action,Extra Life Entertainment,A Handcrafted 2D Hack-n-Slash Colosseum Arena,https://elentertainment.itch.io/stellagale,In development,4.5,49.0,"Action-Adventure, Action RPG, colosseum, Hack and Slash, Hand-drawn, Singleplayer, Steampunk, Story Rich, Unity",,Windows
663902,Repurpose,Visual Novel,Eros,A LGBT+ dating sim where you try to find meaning and love after death.,https://residentrabbit.itch.io/repurpose,Released,4.7,719.0,"angel, Comedy, Dating Sim, demon, drama, Horror, LGBT, LGBTQIA, Romance",,"Windows, macOS, Linux"
664210,Scout: An Apocalypse Story,Interactive Fiction,Anya,A text choice romance in an apocalyptic setting.,https://anya-writes.itch.io/scout-an-apocalypse-story,On hold,4.8,1520.0,"Dating Sim, Female Protagonist, LGBT, Male protagonist, Otome, Post-apocalyptic, Romance, Story Rich, Text based",A few seconds,"HTML5, Windows, macOS, Linux"
664316,They Bleed Pixels,Platformer,Spooky Squid Games,They Bleed Pixels is a fiendishly difficult platforming slash'em up inspired by weird fiction and gothic horror.,https://spookysquid.itch.io/they-bleed-pixels,Released,4.4,99.0,"2D, Cult Classic, Difficult, Fast-Paced, Female Protagonist, Hack and Slash, Horror, Pixel Art, supernatural",About an hour,"Windows, macOS, Linux"
666558,Student Union,Visual Novel,Visual Novel Village,A dark romance in which subtle choices make deep impacts.,https://visual-novel-village.itch.io/student-union,In development,4.6,164.0,"Anime, Dating Sim, Horror, Meaningful Choices, Multiple Endings, Mystery, Narrative, Romance, Story Rich, suspense",A few hours,"Windows, macOS, Linux, Android"
674237,Dry Path,Adventure,pixel-boy,Explore a desert without running out of water,https://pixel-boy.itch.io/dry-path,Released,4.4,51.0,"3D, Atmospheric, Exploration, Fantasy, Low-poly, Pixel Art, Short, Third Person",About a half-hour,"Windows, macOS, Linux"
675125,🙟 Krimson 🙝,Platformer,CryingPsycho,Rhythm Platformer from hell,https://cryingpsycho.itch.io/krimson,In development,4.7,38.0,"2D, Difficult, glitch, Horror, Music, Pixel Art, psychedelic, Singleplayer, Unity",A few minutes,Windows
676118,Purrfect Apawcalypse: Patches' Infurno,Visual Novel,90% Studios,Patches attends a cat-and-dog school day. Will cats and dogs get along or will this become the Purrfect Apawcalypse?,https://90percentstudios.itch.io/purrfect-apawcalypse-3,Released,4.8,189.0,"Animals, Dogs, Furry, Gore, Horror, LGBT, lgbtq, LGBTQIA, Ren'Py, Violent",,"Windows, macOS, Linux, Android"
678343,Zelda's Adventure,Adventure,john-lay,The Philips CDi game ported to the Game Boy,https://john-lay.itch.io/zeldas-adventure,Released,4.4,33.0,"Action-Adventure, gb-studio, zelda",,HTML5
680126,Merchant Empire,Simulation,keagle,"Sail the high seas, buying and selling goods in an 18th century merchant simulator.",https://keagle.itch.io/merchant-empire,Released,4.2,66.0,"2D, phaser, Pirates, Pixel Art, Retro, ship, Singleplayer, Tycoon",A few minutes,HTML5
681152,Colmen's Quest,Role Playing,coldigames,A turn-based RPG with loot and monsters.,https://coldigames.itch.io/colmens-quest,Released,4.6,41.0,"2D, Dungeon Crawler, Fantasy, Hack and Slash, Loot, Pixel Art, Top-Down, Turn-based, Turn-Based Combat",About a half-hour,"Windows, macOS, Linux"
683814,Keylimba,Rhythm,dvdfu,Interactive keyboard kalimba!,https://dvdfu.itch.io/keylimba,Released,4.9,311.0,"Cute, kalimba, Music, Soundtoy",A few seconds,HTML5
685189,Melon Journey Pocket,Adventure,Poppy Works,Melon Journey in your Pocket~!,https://poppyworks.itch.io/mjp,Released,4.9,14.0,"analog-pocket, chiptune, Cute, Exploration, Game Boy, Game Boy ROM, Pixel Art, Short, Singleplayer",About a half-hour,
685867,Family Dinner,Interactive Fiction,pansandpots,It only takes one night to change everything.,https://pansandpots.itch.io/family-dinner,Released,4.4,70.0,"2D, bafta-ygd, LGBT, LGBTQIA, Narrative, Short, Singleplayer, Text based, Transgender",About a half-hour,"HTML5, Windows"
687194,Captive,Survival,AltF4 Games,Short Horror Game,https://altf4-games.itch.io/captive,In development,4.1,11.0,"3D, Atmospheric, Creepy, Dark, Horror, Short, Singleplayer, Survival Horror, Unity",A few minutes,"Windows, Android"
687636,Slenderman's Shadow,Survival,Marc Steene,Always watching.,https://marcsteene.itch.io/slendermans-shadow,Released,4.6,31.0,"FPS, Horror, slender, slenderman",,"Windows, macOS, Linux"
689322,SPACE / MECH / PILOT,Role Playing,SKY HOUR WORKS,The newest in space combat and exploration simulation is here - and it's free! Welcome to S/M/P!,https://skyhour.itch.io/space-mech-pilot,Released,4.4,27.0,"Clicker, Idle, LGBTQIA",Days or more,"Windows, Linux"
689669,OpenHV,Strategy,OpenHV developers,Open Source Pixelart Sci-Fi Real Time Strategy Game,https://openhv.itch.io/openhv,Released,4.7,19.0,"Open Source, Pixel Art, Real time strategy, Sci-fi",About a half-hour,"Windows, macOS, Linux"
691721,Space Cadet,Action,Idan Rooze,A two-button retro arcade experience,https://idanro.itch.io/space-cadet,Released,4.6,15.0,"1-bit, 2-button, Arcade, Pixel Art, Retro, Sci-fi, Singleplayer, Space, Zero Gravity",About a half-hour,"Windows, macOS, Linux"
693450,Out of Ctrl,Puzzle,Miknugget,A Keyboard Puzzle Game,https://miknugget.itch.io/out-of-ctrl,Released,4.6,384.0,"2D, Casual, Cute, Game Maker's Toolkit Jam, Minimalist, Short",A few minutes,"HTML5, Windows"
694019,Out Of CTRL,Interactive Fiction,Ezra Szanton,A Creepy Pasta Come to Life,https://ezra-szanton.itch.io/out-of-ctrl,In development,4.2,166.0,"Atmospheric, Creepy, Dark, Game Maker's Toolkit Jam, Horror, Narrative, Psychological Horror, Short, Singleplayer, Unity",,"HTML5, Windows, macOS"
694877,One Last Game,Visual Novel,Goose Ladder Games,Checkers in the worst of circumstances.,https://gooseladdergames.itch.io/onelastgame,Released,4.7,958.0,"artgame, Atmospheric, Board Game, Game Maker's Toolkit Jam, Hand-drawn, Horror, Narrative, Short, Singleplayer, Unity",,"HTML5, Windows"
698587,How to Make a Cup of Tea,,WORLDENDDISK,"Make me a cup of tea, please!",https://worldenddisk.itch.io/how-to-make-a-cup-of-tea,Released,4.7,1335.0,"Funny, Horror, Narrative, tea, Walking simulator, weird",A few minutes,"HTML5, Windows"
