,game_id,title,genre,author,text,link
580,1554930,Apocryphauna,Adventure,Valerie Dusk,Collect forbidden trading cards. Summon a demon. End the world.,https://valerie-dusk.itch.io/apocryphauna
581,97247,Yedoma Globula,Adventure,Bananaft,3D fractals exploration game,https://bananaft.itch.io/yedomaglobula
582,350932,Lasagna Boy (Classic),Puzzle,Trashy Rascal Studios,N/A,https://trashy-rascal-studios.itch.io/lasagna-boy-classic
583,213104,Curse of the Arrow,Platformer,egordorichev,"Jump, shoot, solve puzzles, and fight enemies! Can you do that with only one arrow?",https://egordorichev.itch.io/curse-of-the-arrow
584,2718126,Rodland of Pipes,Action,justinjonesgames,Get in the pipe.,https://justinjonesgames.itch.io/rodland-of-pipes
585,45666,Rusty Lake Hotel,Adventure,Rusty Lake,A unique point-and-click adventure,https://rustylake.itch.io/rustylakehotel
586,208387,Octodad,Adventure,Young Horses,Loving Father. Caring Husband. Secret Octopus.,https://younghorses.itch.io/octodad
587,2027635,plastic tape,Visual Novel,npckc,snapshots of a life through bandages.,https://npckc.itch.io/plastic-tape
588,1397439,TEISATSU,Visual Novel,PACCHI STUDIO,"An otome featuring love, war, and spies!",https://pacchistudio.itch.io/teisatsu
589,2115216,Metanoia,Visual Novel,Wandering Starlight Studio,"""First, do no harm.""",https://yuyu-mortis.itch.io/metanoia
590,2540266,Dungeon Duel Monsters,Card Game,Mika,Yugioh Roguelike with PvP and PvDM modes.,https://mikaygo.itch.io/ddm
591,405098,IRENA : Genesis Metal Fury (SEGA Mega Drive / Genesis),Shooter,White Ninja Studio,Metal shoot'em up for SEGA Mega Drive / Genesis,https://white-ninja.itch.io/irena-genesis-metal-fury
592,317725,Everhood,Adventure,EverhoodDev,N/A,https://everhood.itch.io/everhood
593,3273350,Speed Bubble,N/A,Remulla Games,¡Es la fecha límite! ¡Pega los bocadillos de un manga a contrarreloj!,https://remullagames.itch.io/speed-bubble
594,2611118,Altalite,Visual Novel,Ekkoberry,Convincing your kidnapping victim not to be so selfish.,https://ekkoberry.itch.io/altalite
595,1983398,Made Marion,Visual Novel,Velvet Cupcake Games,A romantic visual novel inspired by the legends of Robin Hood.,https://velvet-cupcake-games.itch.io/made-marion
596,361167,Feud,Strategy,Bearwaves,Turn-based abstract strategy game.,https://bearwaves.itch.io/feud
597,3269259,Zui's Witch Academy,Action,Lunziestella,A fast spell-and-card building roguelite bossrush,https://lunziestella.itch.io/zuis-witch-academy
598,2928838,Lurking For Love (UA) FAN LOCALIZATION,Visual Novel,Chichka,Хтось біля ваших дверей,https://chichka0.itch.io/lurking-for-love-ua-fan-localization
599,753695,Siren Head Field,Survival,MoustacheBanana,Siren Head Horror Scary Adventure Sirenhead,https://moustachebanana.itch.io/siren-head-field
600,844712,"HELLO, HELLO WORLD!",Adventure,Metoko,N/A,https://metoko.itch.io/hello-hello-world
601,491795,Into Samomor,Role Playing,Sang Hendrix,A psychological horror action RPG where everyone can be eliminated and your choices change the entire plot.,https://sanghendrix.itch.io/intosamomor
602,91655,The Catacombs of Solaris Revisited,N/A,Ian MacLarty,N/A,https://ianmaclarty.itch.io/catacombs-of-solaris
603,1277911,Warp The Fight,Shooter,MrKtosiek,Multiplayer arena shooter with impossible spaces,https://mrktosiek.itch.io/warp-the-fight
604,871639,DATAMINER,N/A,kill_systems,N/A,https://kill-systems.itch.io/dataminer
605,902378,Riba,Interactive Fiction,nbmach1ne,A game about fishing your grandma's bones,https://nbmachine.itch.io/riba
606,1829735,Bits & Bops,Rhythm,Tempo Lab Games,A collection of original rhythm mini-games!,https://tempolabgames.itch.io/bits-and-bops
607,687194,Captive,Survival,AltF4 Games,Short Horror Game,https://altf4-games.itch.io/captive
608,30023,Half-Line Miami,Action,thomaskole,A Free Mashup between Hotline Miami and Half Life 2,https://thomaskole.itch.io/hlm
609,1913917,SPELLSWORN,Shooter,xk,"Deck builder, bullethell, roguelike",https://xk.itch.io/spellsworn
610,108822,Hug me I'm cold,Simulation,Rarykos,Survive your FIRST DATE on the Final Day on Earth!,https://rarykos.itch.io/hug-me-im-cold
611,93957,Cozy,Puzzle,Gray,Why not stay inside?,https://aquiluslupus.itch.io/cozy
612,303420,PAGAN: Autogeny,Role Playing,OLEANDER GARDEN,Adventures in a Dead MMO,https://oleandergarden.itch.io/pagan3
613,1603336,Breathless Winds,Visual Novel,breathlesswinds,A queer dating game set in an island-fantasy setting,https://breathlesswinds.itch.io/breathless-winds
614,2046487,Backpack Battles Demo,Strategy,PlayWithFurcifer,An inventory management pvp autobattler with crafting,https://playwithfurcifer.itch.io/backpack-battles
615,66078,LAB,Shooter,mutantleg,N/A,https://mutantleg.itch.io/lab
616,17999,Sokobond,Puzzle,Draknek & Friends,Logical. Minimalist. Beautiful.,https://draknek.itch.io/sokobond
617,23890,A Good Gardener,Simulation,Turnfollow,A Wartime Garden Simulator,https://turnfollow.itch.io/a-good-gardener
618,1456067,5 Nights At Grek's Hotel (Shrek is fired),Survival,mhze,You don't want to mess with Grek... but he does!,https://mhze.itch.io/5-nights-at-shreks-hotel
619,62055,Beatdown Dungeon,Action,Phil Airdash,Fighting Game meets Dungeon Crawler,https://phil-airdash.itch.io/beatdown-dungeon
620,2075599,Gods of Savvarah | Part I,Visual Novel,ST Sinovar,Gods of Savvarah is a visual novel with the philosophy of a classic fantasy RPG.,https://st-sinovar.itch.io/gods-of-savvarah-part-i
621,2258019,Beyond New Horizons,Role Playing,Hammie,Pirate and age-of-sail RPG,https://cmdrhammie.itch.io/beyond-new-horizons
622,65346,Imaginary Friends,Puzzle,mannytsu,"""I wish I had a friend.""",https://mannytsu.itch.io/imaginary-friends
623,4508,Airships: Conquer the Skies,Strategy,Zarkonnen,Design & fight with steampunk airships,https://zarkonnen.itch.io/airships
624,1981202,Yamedomo [FULL],Visual Novel,ty,"yandere(???), otome, a short story",https://p6ik.itch.io/yamedomo
625,1046535,Beer & Plunder,Action,Yrgo_Game_Creator,"Please rowdy customers with beer and entertainment, and fight the troublemakers, in your very own viking pub!",https://yrgo-game-creator.itch.io/beer-and-plunder
626,675125,🙟 Krimson 🙝,Platformer,CryingPsycho,Rhythm Platformer from hell,https://cryingpsycho.itch.io/krimson
627,874826,Smol Ame,Platformer,MooCow Games,A smol game about smol Ame.,https://moocow-games.itch.io/smol-ame
628,416835,"In the pines, in the pines, where the sun never shines",Interactive Fiction,Laura Hunt,A two-bit murder ballad.,https://laurahunt.itch.io/in-the-pines
629,1967420,Juurru,Puzzle,Kultisti,through the roots!,https://kultisti.itch.io/juurru
630,3266756,Winter ebay post,Rhythm,FREE_GAMES,N/A,https://free-games-ua.itch.io/winter-ebay-post
631,1338127,Mothkeeper,Simulation,Moth House,Raise a nursery of moths by farming herbs,https://moth-house.itch.io/mothkeeper
632,3141283,What He Carried,Visual Novel,Boyfail Inc.,There's no need to rush,https://boyfail-inc.itch.io/what-he-carried
633,1332375,I Wish I Were the Moon,Puzzle,Daniel Benmergui,An artgame about a love triangle inspired by Italo Calvino,https://danielben.itch.io/i-wish-i-were-the-moon
634,3240390,Incredibox Sprunki Pyramixed,Rhythm,LuisJG,The best Sprunki mod to play.,https://luisjg.itch.io/sprunki-pyramixed
635,2996121,Intensive (S)care Unit,Visual Novel,azureXtwilight,Keep your patients well... and alive,https://azurextwilight.itch.io/intensive-scare-unit
636,3215949,Fake Friend,N/A,goffyman11,N/A,https://goffyman11.itch.io/fake-friend
637,2351785,Uncanny Desire,Visual Novel,Pickle,"This is a horror style otome where you can either end the night safely, or someone's delicious meal.",https://ornate-astrolabe.itch.io/uncanny-desire
638,1253000,🔱 UDAGame 🔱,Adventure,mrdrnose,"Explore the unknown dungeons full of treasure, doors and rooms. But keep in mind the creatures guards this place.",https://mrdrnose.itch.io/udag
639,2784509,After the Janazah,Interactive Fiction,yorda.,Go to Baba's funeral.,https://obsidiancastle.itch.io/after-the-janazah
640,1993251,Flicker of Azure,Visual Novel,pann,Would you burn yourself to bare your soul?,https://mister-pann.itch.io/flicker-of-azure
641,1423243,[FULL- BxG]Seven days before Halloween,Visual Novel,saitoki,What will you do when you find out your girlfriend is a murderous psychopath stalker?,https://saitoki.itch.io/seven-days-before-halloween
642,20078,DEAD KNIGHT,Action,Backterria,"💀 Buy Now, Die Tomorrow 💀",https://backterria.itch.io/dead-knight
643,201779,I'll Take You To Tomato Town,Simulation,adamgryu,N/A,https://adamgryu.itch.io/tomato-town
644,296785,A Hat on Time,Platformer,eggnog,PICO-8 Fangame for #DEMAKEJAM,https://eggnog.itch.io/a-hat-on-time
645,2050162,Liminascent,Platformer,Teagher Studio,Get to the top without falling!,https://teagher.itch.io/liminascent
646,262308,Belong,Visual Novel,Click,Happiness is knowing where you belong. Otome Visual Novel.,https://aflutter.itch.io/belong
647,24907,Metamorphabet (2015),N/A,Vectorpark,"A playful, interactive alphabet.",https://vectorpark.itch.io/metamorphabet
648,1670118,Dr. Morgan's Counseling Session,Visual Novel,JORDAN,babe wake up your counselor got replaced by your stalker,https://reqons.itch.io/dr-morgans-counseling-session
649,3117456,A Hole in My Room 1,Adventure,Lexip_Games,A strange Hole is in the ceiling of the room...,https://lexip-games.itch.io/a-hole-in-my-room
650,3272113,The Binding Circle,Adventure,ScorpionSensual,N/A,https://scorpionsensual.itch.io/the-binding-circle
651,691721,Space Cadet,Action,Idan Rooze,A two-button retro arcade experience,https://idanro.itch.io/space-cadet
652,947637,ClassiCube,N/A,AndrewPH,"A free and open source sandbox block game, similar to classic versions of Minecraft",https://andrewph.itch.io/classicube
653,2561690,Dreams made of obsession,Visual Novel,Daijubudef,An obsessive hot monster is haunting you.,https://daijubudef.itch.io/dreams-made-of-obsession
654,987871,ARD: Anomalous Research Department (DEMO),Simulation,Modus Interactive,"What is the Anomalous Research Department? What were they looking for? More importantly, what did they find?",https://modus-interactive.itch.io/ard-demo
655,2341614,The Anders Cyclopaedia,Interactive Fiction,Alexandria,A game about exploring and compiling the wilderness of a parallel universe.,https://shoebby.itch.io/the-anders-cyclopaedia
656,2859751,Mysteries of the House: The Phantom & the Sun,Visual Novel,Spark,The curtains are drawing. Are you ready for the show?,https://spark180.itch.io/the-phantom-and-the-sun
657,167535,Evolution RTS,Strategy,Scary le Poo,Evolution RTS is a free an Open Source RTS game designed using the Spring Engine.,https://forboding-angel.itch.io/evolution-rts
658,609612,Rottenwood Lake,Adventure,selewi,A retro PSX horror game,https://selewi.itch.io/rottenwood-lake-project
659,2804715,A MACHINE THAT KILLS YOU,Visual Novel,Sophie Rose,N/A,https://sopy.itch.io/a-machine-that-kills-you
660,254717,Appeeling Personality,Visual Novel,Arcadim,Find true love for the cost of victory at this banana-eating-contest-slash-speed-dating sim!,https://arcadim.itch.io/appeeling-personality
661,1034263,co-open,Adventure,lowpolis,"Grocery shopping adventure: make friends, feed cats, and find secrets!",https://lowpolis.itch.io/co-open
662,606964,Oathbreaker: Season 2,Visual Novel,LarkyLabs,A medieval fantasy visual novel / story game,https://larkylabs.itch.io/oathbreaker-season-2
663,94968,Don't Bite Me Bro!,Adventure,MUIFWEGO,"1-4 Player Co-op open-world zombie apocalypse game. Explore, Build, Upgrade, and Defend from constant waves of Zombies.",https://muifwego.itch.io/dont-bite-me-bro
664,265671,Anodyne 2: Return to Dust,Adventure,Melos Han-Tani,"In this hybrid 2D+3D adventure, explore an island, shrink into and cure the sick!",https://han-tani.itch.io/anodyne-2
665,1867685,HARVEST 2300,Survival,xk,"Survivors, bullethell, mystery",https://xk.itch.io/harvest2300
666,1806521,The House,Adventure,Spring Rabbit,Slasher 80's PSX Horror Game,https://spring-rabbit.itch.io/the-house
667,779446,Sonic Maker Online,Platformer,Aurora_Digital_,A Classic Sonic level building game,https://aurora-digital.itch.io/sonicmaker
668,166920,Dujanah,N/A,jackspinoza,The cost of seeking impossible goals,https://jackspinoza.itch.io/dujanah
669,129970,Corrypt,Puzzle,Michael Brough,N/A,https://smestorp.itch.io/corrypt
670,1889899,ファミレスを享受せよ,N/A,oissisui,ファミレスを享受せよ,https://oissisui.itch.io/moonpalace
671,582335,Seduce Me The Complete Story,Visual Novel,Michaela Laws,"The Complete Story of the Demon Arc ""Seduce Me the Otome""",https://vamichaelalaws.itch.io/seduce-me-the-complete-story
672,80487,Clone Drone in the Danger Zone,Action,Doborog Games,Human! You are about to become a sword robot!,https://doborog.itch.io/clonedroneinthedangerzone
673,24074,Olav & the Lute,Adventure,Shelly Alon,Olav & the Lute is a mystical adventure game.,https://shellyalon.itch.io/oatl
674,1054897,Dog's Muck Island,Role Playing,Ben Mckeown,A gameboy fetch-quest-em-up,https://soully.itch.io/dogs-muck-island
675,381236,Cloud Gardens,Simulation,noio,A chill game about using plants to overgrow abandoned wasteland dioramas,https://noio.itch.io/cloud-gardens
676,1892445,REFLEXIA Prototype ver.,Visual Novel,mahoumaiden,REFLEXIA's story starts out as a parody of its genre and ends as a psychological drama.,https://mahoumaiden.itch.io/reflexia-prototype-ver
677,1692382,First Bite: Bad Blood,Visual Novel,firstbitegames,So you think you’re above the law because you’re undead and have perfect hair? Think again.,https://firstbitegames.itch.io/fbbadblood
678,1108217,Apartment No.9 GxB Version,Visual Novel,Melancholy Marionette,Would you return a stranger's kindness?,https://melancholy-marionette.itch.io/apartment-no9
679,2020897,Dicentra,Visual Novel,saffeine,Who twisted the lock on this bird cage?,https://safffeine.itch.io/dicentra
680,674237,Dry Path,Adventure,pixel-boy,Explore a desert without running out of water,https://pixel-boy.itch.io/dry-path
681,3180505,Blood Soup 2 SPANISH,N/A,Mafer,Spanish version of Blood Soup2,https://mafermafer.itch.io/blood-soup-2-spanish
682,1636438,Chub Quest,Strategy,Ziul Walls,"A simple, One click/touch game to pass the time with Fat furs ~",https://ziul-walls.itch.io/dungeons-fatfurs
683,1629009,Rainblocks,Puzzle,sg,A chill falling blocks game for the Playdate.,https://zenzoa.itch.io/rainblocks
684,61852,Lucid9: Inciting Incident,Visual Novel,Fallen Snow Studios,Lucid9 is a mystery/thriller visual novel where your choices affect the outcome of the story.,https://fallen-snow-studios.itch.io/lucid9vn
685,2248780,let's hide the body!♡ (tee-hee~),N/A,bun_tired,Decorate your room!,https://bun-tired.itch.io/lets-hide-the-body
686,2122794,"El Paso, Elsewhere",Shooter,Strange Scaffold,STAKES. GUNS. SLOW-MO. Kill the monster you loved in a love letter to PS2-era action games.,https://strangescaffold.itch.io/el-paso-elsewhere
687,3269552,Žalio Kiosko Patirtis (Green Kiosk Experience),Role Playing,UAB Petelnia,N/A,https://uab-petelnia.itch.io/zalio-kiosko-patirtis
688,1297223,Realms of the Lost,Role Playing,Aukustus,Cosmic horror 3D roguelike dungeon crawler,https://aukustus.itch.io/realms-of-the-lost
689,1705691,The Past Within,Adventure,Rusty Lake,A Two Player Adventure,https://rustylake.itch.io/the-past-within
690,223100,WINDSTONE,Survival,Threshold Seven,Survive in a land ravaged by an invasive species. You and your dragon are Windstone's last hope.,https://threshold-seven.itch.io/windstone
691,848,50 Short Games,N/A,thecatamites,Magic 50 Game-in-1,https://thecatamites.itch.io/50-short-games
